Svc Addr: 0 ROWLEY ST BERLIN BT 06037,,,,,
Serv Ref: 465783008 Service from 11/13/23 - 12/13/23,,,Bill Cycle: 10 30 Days,,
"Next read date on or about: Jan 15, 2024",,,,,
Meter <br> Number,Current <br> Read,Previous Read,Current <br> Usage,Reading Type,
894673132,28020,27141,879,Actual,
Total Demand Use $=2.10 \mathrm{KW}$,,,,,
Monthly kWh Use,,,,,
Dec,Jan,Feb,Mar,Apr,May,Jun
929,1321,1195,1128,917,455,187
Jul,Aug,Sep,Oct,Nov,Dec,
127,136,126,147,426,879,
